Rk,Season,Conf,W,L,WLPercent,W2,L2,WL2Percent,SRS,SOS,PTS_z,PTS2,AP_Pre,AP_High,AP_Final,NCAA_Tour,Seed,Coaching,Team_z,schoolid,yearid,id,Team,G,MP,FG,FGA,FG_Percent,TwoP,TwoPA,TwoP_Percent,ThreeP,ThreePA,ThreeP_Percent,FT,FTA,FT_Percent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PTSperG,Team_ID,Dates
8,2012,Sun Belt,20,16,1,10,10,1,-1,-1,67,66,NULL,NULL,NULL,Lost Second Round,16,Ray Harper (20-16),western-kentucky,1443,2012,1000392,western-kentucky,35,7050,769,1952,0,574,1314,0,195,638,0,539,785,1,449,724,1173,385,195,146,534,691,2272,65,1443,2012
8,2012,SWAC,5,23,0,5,13,0,-19,-8,63,74,NULL,NULL,NULL,NULL,NULL,Chico Potts (5-23),mississippi-valley-state,1290,2012,1000393,mississippi-valley-state,34,6875,812,2025,0,560,1248,0,252,777,0,456,708,1,460,696,1156,451,300,87,511,698,2332,69,1290,2012
8,2012,Big East,12,19,0,3,15,0,4,8,59,62,NULL,NULL,NULL,NULL,NULL,Stan Heath (12-19),south-florida,1378,2012,1000394,south-florida,36,7250,772,1765,0,603,1231,0,169,534,0,421,597,1,374,741,1115,423,200,137,485,552,2134,59,1378,2012
8,2012,Pac-12,21,12,1,12,6,1,11,8,67,64,NULL,NULL,NULL,Lost Third Round,12,Mike Montgomery (21-12),california,1143,2012,1000395,california,34,6800,893,1878,0,737,1448,1,156,430,0,477,641,1,341,754,1095,540,159,106,411,489,2419,71,1143,2012
8,2012,AEC,21,12,1,11,5,1,0,-4,64,59,NULL,NULL,NULL,NULL,NULL,John Becker (21-12),vermont,1436,2012,1000396,vermont,36,7274,848,1914,0,657,1353,0,191,561,0,528,714,1,401,765,1166,475,221,86,445,627,2415,67,1436,2012
8,2012,Southland,3,28,0,1,17,0,-21,-3,60,77,NULL,NULL,NULL,NULL,NULL,Pat Knight (3-28),lamar,1249,2012,1000397,lamar,35,7024,902,2087,0,749,1633,0,153,454,0,616,855,1,497,791,1288,448,283,154,418,604,2573,74,1249,2012
8,2012,Big 12,23,14,1,9,9,1,15,7,76,66,19,16,NULL,NULL,NULL,Scott Drew (23-14),baylor,1124,2012,1000398,baylor,38,7626,1004,2148,0,745,1472,1,259,676,0,572,759,1,470,810,1280,570,286,178,522,674,2839,75,1124,2012
8,2012,Summit,25,10,1,13,3,1,2,-3,73,66,NULL,NULL,NULL,Lost Second Round,13,Scott Nagy (25-10),south-dakota-state,1355,2012,1000399,south-dakota-state,35,7075,918,1963,0,634,1235,1,284,728,0,569,783,1,363,715,1078,500,236,65,370,567,2689,77,1355,2012
8,2012,Pac-12,21,12,1,10,8,1,12,8,68,64,NULL,19,NULL,Lost Second Round,10,Tad Boyle (21-12),colorado,1160,2012,1000400,colorado,36,7225,835,1874,0,636,1302,0,199,572,0,560,810,1,351,841,1192,422,210,117,468,614,2429,68,1160,2012
8,2012,MWC,25,10,1,10,6,1,13,6,71,63,18,18,NULL,Lost Second Round,5,Dave Rice (25-10),nevada-las-vegas,1424,2012,1000401,nevada-las-vegas,35,7125,942,2062,0,651,1263,1,291,799,0,496,734,1,408,819,1227,616,299,169,466,604,2671,76,1424,2012
8,2012,WCC,32,3,1,16,0,1,20,4,77,60,21,1,1,Lost Third Round,1,Mark Few (32-3),gonzaga,1211,2012,1000402,gonzaga,33,6626,823,1740,0,608,1173,1,215,567,0,575,803,1,359,736,1095,455,223,105,433,514,2436,74,1211,2012
8,2012,Big 12,13,19,0,6,13,0,5,7,66,68,NULL,NULL,NULL,NULL,NULL,Bob Huggins (13-19),west-virginia,1452,2012,1000403,west-virginia,33,6775,838,1914,0,664,1331,0,174,583,0,496,739,1,493,642,1135,477,210,85,422,555,2346,71,1452,2012
8,2012,Big Ten,29,7,1,14,4,1,25,8,79,62,1,1,4,Lost Regional Semifinal,1,Tom Crean (29-7),indiana,1231,2012,1000404,indiana,36,7200,949,1928,0,720,1397,1,229,531,0,655,858,1,383,747,1130,487,233,115,463,632,2782,77,1231,2012
8,2012,WAC,24,11,1,14,4,1,5,1,67,62,NULL,NULL,NULL,Lost Second Round,13,Marvin Menzies (24-11),new-mexico-state,1308,2012,1000405,new-mexico-state,36,7225,970,2045,0,805,1540,1,165,505,0,707,1058,1,518,834,1352,498,244,154,533,630,2812,78,1308,2012
8,2012,Big 12,23,12,1,11,7,1,15,6,79,71,NULL,NULL,NULL,Lost Third Round,10,Fred Hoiberg (23-12),iowa-state,1235,2012,1000406,iowa-state,34,6800,847,1888,0,554,1102,1,293,786,0,503,731,1,371,802,1173,484,196,96,419,547,2490,73,1235,2012
8,2012,Big East,20,10,1,10,8,1,12,7,70,65,NULL,21,NULL,NULL,NULL,Kevin Ollie (20-10),connecticut,1163,2012,1000407,connecticut,34,6875,858,1900,0,673,1343,1,185,557,0,435,657,1,415,736,1151,457,199,233,418,492,2336,69,1163,2012
8,2012,Big 12,27,8,1,14,4,1,14,7,69,60,NULL,9,12,Lost Second Round,4,Bruce Weber (27-8),kansas-state,1243,2012,1000408,kansas-state,33,6675,812,1849,0,629,1303,0,183,546,0,536,799,1,471,658,1129,468,200,156,474,662,2343,71,1243,2012
8,2012,CUSA,27*,10*,1,12,4,1,9,1,74,64,NULL,NULL,NULL,NULL,NULL,Donnie Tyndall (27-10),southern-mississippi,1379,2012,1000409,southern-mississippi,34,6975,819,1975,0,604,1374,0,215,601,0,573,779,1,471,662,1133,374,205,98,377,651,2426,71,1379,2012
8,2012,SEC,21,12,1,12,6,1,14,6,73,65,3,3,NULL,NULL,NULL,John Calipari (21-12),kentucky,1246,2012,1000410,kentucky,40,8001,1096,2248,0,871,1653,1,225,595,0,678,938,1,472,973,1445,531,242,344,445,593,3095,77,1246,2012
8,2012,Sun Belt,20,16,1,10,10,1,-1,-1,67,66,NULL,NULL,NULL,Lost Second Round,16,Ray Harper (20-16),western-kentucky,1443,2012,1000411,western-kentucky,35,7050,769,1952,0,574,1314,0,195,638,0,539,785,1,449,724,1173,385,195,146,534,691,2272,65,1443,2012
8,2012,Big East,35*,5*,1,14*,4*,1,25,9,75,59,2,1,2,Won National Final*,1,Rick Pitino (35-5),louisville,1257,2012,1000412,louisville,40,8100,963,2281,0,730,1548,0,233,733,0,568,826,1,518,905,1423,532,353,193,562,706,2727,68,1257,2012
8,2012,Southern,26,8,1,17,1,1,7,-3,73,62,NULL,NULL,NULL,Lost Second Round,14,Bob McKillop (26-8),davidson,1172,2012,1000413,davidson,33,6650,879,1969,0,624,1209,1,255,760,0,558,731,1,415,752,1167,455,184,116,388,673,2571,78,1172,2012
8,2012,Big East,26,9,1,14,4,1,14,9,68,63,NULL,12,15,Lost Regional Final,3,Buzz Williams (26-9),marquette,1266,2012,1000414,marquette,35,7000,919,2033,0,718,1437,1,201,596,0,599,831,1,414,735,1149,580,304,122,461,620,2638,75,1266,2012
8,2012,WCC,24,12,1,10,6,1,11,4,77,70,NULL,NULL,NULL,NULL,NULL,Dave Rose (24-12),brigham-young,1140,2012,1000415,brigham-young,35,7000,977,2099,0,744,1420,1,233,679,0,540,771,1,381,842,1223,599,296,154,473,637,2727,78,1140,2012
8,2012,OVC,21,10,1,10,6,1,1,-3,73,67,NULL,NULL,NULL,NULL,NULL,Steve Prohm (21-10),murray-state,1293,2012,1000416,murray-state,33,6650,811,1732,0,572,1128,1,239,604,0,551,761,1,360,659,1019,418,276,139,458,592,2412,73,1293,2012
8,2012,MWC,26,9,1,11,5,1,14,6,73,64,NULL,22,NULL,Lost Third Round,8,Larry Eustachy (26-9),colorado-state,1161,2012,1000417,colorado-state,32,6475,764,1621,0,575,1148,1,189,473,0,526,685,1,266,673,939,389,172,60,408,606,2243,70,1161,2012
8,2012,MWC,29,6,1,13,3,1,13,7,67,61,NULL,10,10,Lost Second Round,3,Steve Alford (29-6),new-mexico,1307,2012,1000418,new-mexico,35,7025,876,1898,0,612,1199,1,264,699,0,529,748,1,395,821,1216,573,240,117,467,609,2545,73,1307,2012
8,2012,Big West,19,14,1,14,4,1,-1,2,69,72,NULL,NULL,NULL,NULL,NULL,Dan Monson (19-14),long-beach-state,1253,2012,1000419,long-beach-state,34,6850,880,1880,0,659,1262,1,221,618,0,529,790,1,391,750,1141,476,242,92,440,527,2510,74,1253,2012
8,2012,Big Ten,29,8,1,13,5,1,20,9,70,59,4,3,7,Lost Regional Final,2,Thad Matta (29-8),ohio-state,1326,2012,1000420,ohio-state,39,7800,1057,2219,0,858,1623,1,199,596,0,600,846,1,447,898,1345,568,281,125,449,630,2913,75,1326,2012
8,2012,MAAC,23,12,1,12,6,1,1,-2,67,64,NULL,NULL,NULL,NULL,NULL,Jimmy Patsos (23-12),loyola-md,1259,2012,1000421,loyola-md,33,6600,755,1775,0,591,1291,0,164,484,0,548,762,1,430,614,1044,393,255,147,443,628,2222,67,1259,2012
8,2012,Big East,30,10,1,11,7,1,20,9,70,59,9,3,16,Lost National Semifinal,4,Jim Boeheim (30-10),syracuse,1393,2012,1000422,syracuse,37,7425,1006,2156,0,773,1488,1,233,668,0,495,709,1,459,722,1181,564,338,255,389,574,2742,74,1393,2012
8,2012,Big South,16,16,1,10,6,1,-4,-4,72,69,NULL,NULL,NULL,NULL,NULL,Eddie Biedenbach (16-16),north-carolina-asheville,1421,2012,1000423,north-carolina-asheville,34,6824,920,1907,0,697,1278,1,223,629,0,682,893,1,377,716,1093,566,283,88,456,612,2745,81,1421,2012
8,2012,A-10,27,9,1,12,4,1,17,4,77,65,NULL,19,NULL,Lost Third Round,5,Shaka Smart (27-9),virginia-commonwealth,1433,2012,1000424,virginia-commonwealth,36,7250,837,2040,0,570,1240,0,267,800,0,507,740,1,439,676,1115,433,379,131,411,646,2448,68,1433,2012
8,2012,MVC,30,9,1,12,6,1,15,6,70,61,NULL,15,NULL,Lost National Semifinal,9,Gregg Marshall (30-9),wichita-state,1455,2012,1000425,wichita-state,33,6700,912,1892,0,682,1272,1,230,620,0,491,656,1,359,798,1157,485,209,130,403,553,2545,77,1455,2012
8,2012,SEC,16,17,0,8,10,0,6,6,60,60,NULL,NULL,NULL,NULL,NULL,Kevin Stallings (16-17),vanderbilt,1435,2012,1000426,vanderbilt,36,7276,885,1921,0,578,1129,1,307,792,0,538,770,1,361,764,1125,458,214,144,465,580,2615,73,1435,2012
8,2012,Ivy,20,10,1,11,3,1,4,0,68,64,NULL,NULL,NULL,Lost Third Round,14,Tommy Amaker (20-10),harvard,1217,2012,1000427,harvard,31,6225,695,1490,0,510,972,1,185,518,0,458,613,1,262,661,923,401,184,137,379,473,2033,66,1217,2012
8,2012,Big Ten,23,12,1,12,6,1,19,10,65,56,23,17,18,Lost Second Round,5,Bo Ryan (23-12),wisconsin,1458,2012,1000428,wisconsin,36,7251,797,1875,0,512,1100,0,285,775,0,425,575,1,349,763,1112,428,181,126,320,512,2304,64,1458,2012
8,2012,Big Sky,25,7,1,19,1,1,-1,-4,70,66,NULL,NULL,NULL,Lost Second Round,13,Wayne Tinkle (25-7),montana,1285,2012,1000429,montana,32,6425,781,1689,0,586,1165,1,195,524,0,482,672,1,286,663,949,436,229,115,401,585,2239,70,1285,2012
8,2012,Big East,22,12,1,9,9,1,14,7,67,59,24,8,NULL,Lost Second Round,10,Mick Cronin (22-12),cincinnati,1153,2012,1000430,cincinnati,37,7501,924,2194,0,664,1431,0,260,763,0,414,643,1,489,736,1225,479,298,170,403,570,2522,68,1153,2012
8,2012,Big 12,16,18,0,7,11,0,7,7,66,66,NULL,NULL,NULL,NULL,NULL,Rick Barnes (16-18),texas,1400,2012,1000431,texas,34,6851,836,1927,0,639,1326,0,197,601,0,601,820,1,453,665,1118,419,231,125,426,659,2470,73,1400,2012
8,2012,MVC,28,8,1,13,5,1,16,5,74,63,16,11,22,Lost Third Round,7,Greg McDermott (28-8),creighton,1166,2012,1000432,creighton,35,7050,975,1935,1,688,1258,1,287,677,0,535,737,1,330,833,1163,616,169,82,421,592,2772,79,1166,2012
8,2012,SEC,23,13,1,12,6,1,10,6,63,58,NULL,NULL,NULL,NULL,NULL,Anthony Grant (23-13),alabama,1104,2012,1000433,alabama,33,6649,778,1722,0,642,1252,1,136,470,0,443,623,1,352,714,1066,402,239,137,423,607,2135,65,1104,2012
8,2012,SEC,29,8,1,14,4,1,24,7,71,54,10,2,14,Lost Regional Final,3,Billy Donovan (29-8),florida,1196,2012,1000434,florida,37,7475,976,2106,0,619,1167,1,357,939,0,499,700,1,416,764,1180,551,233,124,410,575,2808,76,1196,2012
8,2012,ACC,23,12,1,11,7,1,13,4,64,56,NULL,NULL,NULL,NULL,NULL,Tony Bennett (23-12),virginia,1438,2012,1000435,virginia,32,6425,721,1576,0,566,1107,1,155,469,0,403,558,1,253,691,944,394,207,88,367,506,2000,63,1438,2012
8,2012,ACC,18,16,1,9,9,1,6,7,67,69,25,25,NULL,NULL,NULL,Leonard Hamilton (18-16),florida-state,1199,2012,1000436,florida-state,35,7099,877,1923,0,661,1312,1,216,611,0,473,669,1,398,771,1169,427,265,213,550,653,2443,70,1199,2012
8,2012,A-10,14,15,0,7,9,0,3,3,73,72,NULL,NULL,NULL,NULL,NULL,Mark Schmidt (14-15),st-bonaventure,1382,2012,1000437,st-bonaventure,32,6476,770,1687,0,596,1183,1,174,504,0,540,710,1,352,686,1038,444,186,133,439,592,2254,70,1382,2012
8,2012,Big East,25,7,1,14,4,1,16,8,65,56,NULL,5,8,Lost Second Round,2,John Thompson (25-7),georgetown,1207,2012,1000438,georgetown,33,6699,811,1743,0,625,1207,1,186,536,0,470,673,1,367,741,1108,451,200,156,417,578,2278,69,1207,2012
8,2012,OVC,26,7,1,14,2,1,10,-1,77,65,NULL,NULL,NULL,Lost Second Round,11,Rick Byrd (26-7),belmont,1125,2012,1000439,belmont,35,7049,975,2026,0,666,1209,1,309,817,0,572,779,1,401,750,1151,606,255,78,430,631,2831,81,1125,2012
8,2012,Big 12,31,6,1,14,4,1,21,8,75,62,7,2,3,Lost Regional Semifinal,1,Bill Self (31-6),kansas,1242,2012,1000440,kansas,39,7826,1023,2169,0,801,1526,1,222,643,0,597,863,1,449,919,1368,587,285,222,506,678,2867,74,1242,2012
8,2012,Horizon,20,13,1,12,4,1,7,2,78,71,NULL,NULL,NULL,NULL,NULL,Ray McCallum (20-13),detroit-mercy,1178,2012,1000441,detroit-mercy,36,7225,903,2008,0,738,1455,1,165,553,0,626,857,1,434,690,1124,463,272,165,450,684,2597,72,1178,2012
8,2012,Patriot,21,10,1,10,4,1,4,-3,73,65,NULL,NULL,NULL,NULL,NULL,Brett Reed (21-10),lehigh,1250,2012,1000442,lehigh,35,7050,902,2030,0,648,1304,0,254,726,0,590,768,1,386,718,1104,456,269,106,391,629,2648,76,1250,2012
8,2012,ACC,30,6,1,14,4,1,21,10,77,65,8,1,6,Lost Regional Final,2,Mike Krzyzewski (30-6),duke,1181,2012,1000443,duke,34,6850,874,1915,0,600,1176,1,274,739,0,606,864,1,406,746,1152,423,210,136,415,626,2628,77,1181,2012
8,2012,Big Ten,27,9,1,13,5,1,19,11,68,59,14,4,9,Lost Regional Semifinal,3,Tom Izzo (27-9),michigan-state,1277,2012,1000444,michigan-state,37,7424,960,2012,0,760,1457,1,200,555,0,531,759,1,420,882,1302,566,265,157,474,650,2651,72,1277,2012
8,2012,NEC,20,14,1,12,6,1,-3,-6,79,76,NULL,NULL,NULL,Lost First Round,16,Jack Perri (20-14),long-island-university,1254,2012,1000445,long-island-university,34,6825,920,1940,0,695,1334,1,225,606,0,704,965,1,396,771,1167,500,206,113,546,531,2769,81,1254,2012
8,2012,ACC,24,11,1,11,7,1,14,7,77,70,6,6,NULL,Lost Second Round,8,Mark Gottfried (24-11),north-carolina-state,1301,2012,1000446,north-carolina-state,37,7425,977,2134,0,779,1577,0,198,557,0,545,774,1,456,825,1281,577,249,150,470,623,2697,73,1301,2012
8,2012,MWC,23,11,1,9,7,1,13,6,69,61,20,15,NULL,Lost Third Round,7,Steve Fisher (23-11),san-diego-state,1361,2012,1000447,san-diego-state,34,6900,863,1903,0,666,1325,1,197,578,0,493,703,1,360,793,1153,417,189,79,426,543,2416,71,1361,2012
8,2012,MEAC,21,12,1,16,0,1,-6,-7,66,66,NULL,NULL,NULL,NULL,NULL,Anthony Evans (21-12),norfolk-state,1313,2012,1000448,norfolk-state,36,7275,870,1977,0,672,1342,1,198,635,0,544,829,1,421,765,1186,431,240,169,539,702,2482,69,1313,2012
8,2012,SEC,23,11,1,11,7,1,15,6,76,67,15,7,NULL,Lost Second Round,9,Frank Haith (23-11),missouri,1281,2012,1000449,missouri,35,7025,981,1945,1,688,1208,1,293,737,0,559,730,1,319,706,1025,566,285,97,358,499,2814,80,1281,2012
8,2012,ACC,25,11,1,12,6,1,15,8,77,69,11,9,NULL,Lost Third Round,8,Roy Williams (25-11),north-carolina,1314,2012,1000450,north-carolina,38,7626,1134,2473,0,940,1893,0,194,580,0,629,922,1,570,1022,1592,659,259,219,447,551,3091,81,1314,2012
8,2012,AEC,21,12,1,11,5,1,0,-4,64,59,NULL,NULL,NULL,NULL,NULL,John Becker (21-12),vermont,1436,2012,1000451,vermont,36,7274,848,1914,0,657,1353,0,191,561,0,528,714,1,401,765,1166,475,221,86,445,627,2415,67,1436,2012
8,2012,MAC,24,10,1,14,2,1,7,-1,73,65,NULL,NULL,NULL,NULL,NULL,Jim Christian (24-10),ohio,1325,2012,1000452,ohio,37,7450,901,2107,0,623,1298,0,278,809,0,517,749,1,451,685,1136,488,347,103,481,723,2597,70,1325,2012
8,2012,Big Ten,31,8,1,12,6,1,21,10,75,63,5,1,10,Lost National Final,4,John Beilein (31-8),michigan,1276,2012,1000453,michigan,34,6875,808,1777,0,532,989,1,276,788,0,363,503,1,291,676,967,431,168,72,370,530,2255,66,1276,2012
8,2012,Big Ten,16,18,0,8,10,0,9,8,66,65,NULL,NULL,NULL,NULL,NULL,Matt Painter (16-18),purdue,1345,2012,1000454,purdue,35,7000,889,2019,0,605,1266,0,284,753,0,452,689,1,391,648,1039,470,226,110,306,620,2514,72,1345,2012
8,2012,WCC,28,7,1,14,2,1,15,3,75,63,NULL,NULL,NULL,Lost Second Round,11,Randy Bennett (28-7),saint-marys-ca,1388,2012,1000455,saint-marys-ca,33,6625,857,1811,0,612,1098,1,245,713,0,508,697,1,378,774,1152,520,227,102,383,527,2467,75,1388,2012
8,2012,Big East,12,19,0,3,15,0,4,8,59,62,NULL,NULL,NULL,NULL,NULL,Stan Heath (12-19),south-florida,1378,2012,1000456,south-florida,36,7250,772,1765,0,603,1231,0,169,534,0,421,597,1,374,741,1115,423,200,137,485,552,2134,59,1378,2012
8,2012,A-10,24,10,1,11,5,1,10,5,72,68,NULL,NULL,NULL,Lost Third Round,9,Fran Dunphy (24-10),temple,1396,2012,1000457,temple,32,6525,861,1836,0,633,1262,1,228,574,0,451,627,1,333,686,1019,493,230,134,401,567,2401,75,1396,2012
8,2012,A-10,28,7,1,13,3,1,14,4,68,58,NULL,13,13,Lost Third Round,4,Jim Crews (28-7),saint-louis,1387,2012,1000458,saint-louis,34,6825,814,1813,0,576,1150,1,238,663,0,470,653,1,346,648,994,459,236,99,382,569,2336,69,1387,2012
8,2012,CUSA,31,5,1,16,0,1,12,3,75,65,17,17,19,Lost Third Round,6,Josh Pastner (31-5),memphis,1272,2012,1000459,memphis,35,7075,933,1899,0,748,1388,1,185,511,0,563,785,1,332,761,1093,505,278,196,444,665,2614,75,1272,2012
8,2012,A-10,17,14,1,9,7,1,8,5,65,63,NULL,NULL,NULL,NULL,NULL,Chris Mack (17-14),xavier,1462,2012,1000460,xavier,36,7274,899,1986,0,723,1485,0,176,501,0,569,819,1,378,805,1183,471,216,135,448,665,2543,71,1462,2012
8,2012,Big East,25,10,1,11,7,1,14,7,70,64,22,17,23,Lost Second Round,7,Mike Brey (25-10),notre-dame,1323,2012,1000461,notre-dame,34,6900,781,1800,0,560,1135,0,221,665,0,474,673,1,345,705,1050,497,177,114,342,470,2257,66,1323,2012
8,2012,Big 12,23,14,1,9,9,1,15,7,76,66,19,16,NULL,NULL,NULL,Scott Drew (23-14),baylor,1124,2012,1000462,baylor,38,7626,1004,2148,0,745,1472,1,259,676,0,572,759,1,470,810,1280,570,286,178,522,674,2839,75,1124,2012
8,2012,Pac-12,21,12,1,10,8,1,12,8,68,64,NULL,19,NULL,Lost Second Round,10,Tad Boyle (21-12),colorado,1160,2012,1000463,colorado,36,7225,835,1874,0,636,1302,0,199,572,0,560,810,1,351,841,1192,422,210,117,468,614,2429,68,1160,2012
8,2012,Big Ten,29,7,1,14,4,1,25,8,79,62,1,1,4,Lost Regional Semifinal,1,Tom Crean (29-7),indiana,1231,2012,1000464,indiana,36,7200,949,1928,0,720,1397,1,229,531,0,655,858,1,383,747,1130,487,233,115,463,632,2782,77,1231,2012
8,2012,A-10,27,9,1,12,4,1,17,4,77,65,NULL,19,NULL,Lost Third Round,5,Shaka Smart (27-9),virginia-commonwealth,1433,2012,1000465,virginia-commonwealth,36,7250,837,2040,0,570,1240,0,267,800,0,507,740,1,439,676,1115,433,379,131,411,646,2448,68,1433,2012
8,2012,SEC,21,12,1,12,6,1,14,6,73,65,3,3,NULL,NULL,NULL,John Calipari (21-12),kentucky,1246,2012,1000466,kentucky,40,8001,1096,2248,0,871,1653,1,225,595,0,678,938,1,472,973,1445,531,242,344,445,593,3095,77,1246,2012
8,2012,Big 12,23,12,1,11,7,1,15,6,79,71,NULL,NULL,NULL,Lost Third Round,10,Fred Hoiberg (23-12),iowa-state,1235,2012,1000467,iowa-state,34,6800,847,1888,0,554,1102,1,293,786,0,503,731,1,371,802,1173,484,196,96,419,547,2490,73,1235,2012
8,2012,Big East,35*,5*,1,14*,4*,1,25,9,75,59,2,1,2,Won National Final*,1,Rick Pitino (35-5),louisville,1257,2012,1000468,louisville,40,8100,963,2281,0,730,1548,0,233,733,0,568,826,1,518,905,1423,532,353,193,562,706,2727,68,1257,2012
8,2012,MWC,29,6,1,13,3,1,13,7,67,61,NULL,10,10,Lost Second Round,3,Steve Alford (29-6),new-mexico,1307,2012,1000469,new-mexico,35,7025,876,1898,0,612,1199,1,264,699,0,529,748,1,395,821,1216,573,240,117,467,609,2545,73,1307,2012
8,2012,Big East,26,9,1,14,4,1,14,9,68,63,NULL,12,15,Lost Regional Final,3,Buzz Williams (26-9),marquette,1266,2012,1000470,marquette,35,7000,919,2033,0,718,1437,1,201,596,0,599,831,1,414,735,1149,580,304,122,461,620,2638,75,1266,2012
8,2012,OVC,21,10,1,10,6,1,1,-3,73,67,NULL,NULL,NULL,NULL,NULL,Steve Prohm (21-10),murray-state,1293,2012,1000471,murray-state,33,6650,811,1732,0,572,1128,1,239,604,0,551,761,1,360,659,1019,418,276,139,458,592,2412,73,1293,2012
8,2012,Big Ten,29,8,1,13,5,1,20,9,70,59,4,3,7,Lost Regional Final,2,Thad Matta (29-8),ohio-state,1326,2012,1000472,ohio-state,39,7800,1057,2219,0,858,1623,1,199,596,0,600,846,1,447,898,1345,568,281,125,449,630,2913,75,1326,2012
8,2012,WCC,32,3,1,16,0,1,20,4,77,60,21,1,1,Lost Third Round,1,Mark Few (32-3),gonzaga,1211,2012,1000473,gonzaga,33,6626,823,1740,0,608,1173,1,215,567,0,575,803,1,359,736,1095,455,223,105,433,514,2436,74,1211,2012
8,2012,Big East,30,10,1,11,7,1,20,9,70,59,9,3,16,Lost National Semifinal,4,Jim Boeheim (30-10),syracuse,1393,2012,1000474,syracuse,37,7425,1006,2156,0,773,1488,1,233,668,0,495,709,1,459,722,1181,564,338,255,389,574,2742,74,1393,2012
8,2012,Big 12,27,8,1,14,4,1,14,7,69,60,NULL,9,12,Lost Second Round,4,Bruce Weber (27-8),kansas-state,1243,2012,1000475,kansas-state,33,6675,812,1849,0,629,1303,0,183,546,0,536,799,1,471,658,1129,468,200,156,474,662,2343,71,1243,2012
8,2012,Big Ten,23,12,1,12,6,1,19,10,65,56,23,17,18,Lost Second Round,5,Bo Ryan (23-12),wisconsin,1458,2012,1000476,wisconsin,36,7251,797,1875,0,512,1100,0,285,775,0,425,575,1,349,763,1112,428,181,126,320,512,2304,64,1458,2012
8,2012,SEC,16,17,0,8,10,0,6,6,60,60,NULL,NULL,NULL,NULL,NULL,Kevin Stallings (16-17),vanderbilt,1435,2012,1000477,vanderbilt,36,7276,885,1921,0,578,1129,1,307,792,0,538,770,1,361,764,1125,458,214,144,465,580,2615,73,1435,2012
8,2012,Big East,22,12,1,9,9,1,14,7,67,59,24,8,NULL,Lost Second Round,10,Mick Cronin (22-12),cincinnati,1153,2012,1000478,cincinnati,37,7501,924,2194,0,664,1431,0,260,763,0,414,643,1,489,736,1225,479,298,170,403,570,2522,68,1153,2012
8,2012,ACC,18,16,1,9,9,1,6,7,67,69,25,25,NULL,NULL,NULL,Leonard Hamilton (18-16),florida-state,1199,2012,1000479,florida-state,35,7099,877,1923,0,661,1312,1,216,611,0,473,669,1,398,771,1169,427,265,213,550,653,2443,70,1199,2012
8,2012,SEC,29,8,1,14,4,1,24,7,71,54,10,2,14,Lost Regional Final,3,Billy Donovan (29-8),florida,1196,2012,1000480,florida,37,7475,976,2106,0,619,1167,1,357,939,0,499,700,1,416,764,1180,551,233,124,410,575,2808,76,1196,2012
8,2012,MEAC,21,12,1,16,0,1,-6,-7,66,66,NULL,NULL,NULL,NULL,NULL,Anthony Evans (21-12),norfolk-state,1313,2012,1000481,norfolk-state,36,7275,870,1977,0,672,1342,1,198,635,0,544,829,1,421,765,1186,431,240,169,539,702,2482,69,1313,2012
8,2012,Big 12,31,6,1,14,4,1,21,8,75,62,7,2,3,Lost Regional Semifinal,1,Bill Self (31-6),kansas,1242,2012,1000482,kansas,39,7826,1023,2169,0,801,1526,1,222,643,0,597,863,1,449,919,1368,587,285,222,506,678,2867,74,1242,2012
8,2012,Big Ten,16,18,0,8,10,0,9,8,66,65,NULL,NULL,NULL,NULL,NULL,Matt Painter (16-18),purdue,1345,2012,1000483,purdue,35,7000,889,2019,0,605,1266,0,284,753,0,452,689,1,391,648,1039,470,226,110,306,620,2514,72,1345,2012
8,2012,Big Ten,27,9,1,13,5,1,19,11,68,59,14,4,9,Lost Regional Semifinal,3,Tom Izzo (27-9),michigan-state,1277,2012,1000484,michigan-state,37,7424,960,2012,0,760,1457,1,200,555,0,531,759,1,420,882,1302,566,265,157,474,650,2651,72,1277,2012
8,2012,A-10,28,7,1,13,3,1,14,4,68,58,NULL,13,13,Lost Third Round,4,Jim Crews (28-7),saint-louis,1387,2012,1000485,saint-louis,34,6825,814,1813,0,576,1150,1,238,663,0,470,653,1,346,648,994,459,236,99,382,569,2336,69,1387,2012
8,2012,ACC,24,11,1,11,7,1,14,7,77,70,6,6,NULL,Lost Second Round,8,Mark Gottfried (24-11),north-carolina-state,1301,2012,1000486,north-carolina-state,37,7425,977,2134,0,779,1577,0,198,557,0,545,774,1,456,825,1281,577,249,150,470,623,2697,73,1301,2012
8,2012,Big East,25,7,1,14,4,1,16,8,65,56,NULL,5,8,Lost Second Round,2,John Thompson (25-7),georgetown,1207,2012,1000487,georgetown,33,6699,811,1743,0,625,1207,1,186,536,0,470,673,1,367,741,1108,451,200,156,417,578,2278,69,1207,2012
8,2012,ACC,25,11,1,12,6,1,15,8,77,69,11,9,NULL,Lost Third Round,8,Roy Williams (25-11),north-carolina,1314,2012,1000488,north-carolina,38,7626,1134,2473,0,940,1893,0,194,580,0,629,922,1,570,1022,1592,659,259,219,447,551,3091,81,1314,2012
