team_id,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G,W-L%,SRS,SOS,opp_PPG,Seed
101004,849,1760,0.48200000000000004,585,1106,0.529,264,654,0.40399999999999997,534,760,0.703,322.0,882.0,1204,489,208,175,407.0,581.0,71.3,.743,20.98,7.42,57.1,5
101005,916,1951,0.47,590,1114,0.53,326,837,0.389,596,815,0.731,371.0,864.0,1235,570,278,146,382.0,596.0,76.5,.917,23.13,7.55,60.9,1
101006,956,2011,0.475,722,1345,0.537,234,666,0.35100000000000003,566,775,0.73,364.0,918.0,1282,596,223,106,447.0,661.0,73.3,.622,15.42,9.48,67.4,6
101007,1099,2191,0.502,816,1459,0.5589999999999999,283,732,0.387,610,873,0.6990000000000001,445.0,991.0,1436,588,278,149,421.0,607.0,79.3,.897,24.97,9.87,64.2,1
101008,1084,2083,0.52,820,1423,0.5760000000000001,264,660,0.4,557,806,0.691,391.0,1050.0,1441,620,226,126,397.0,637.0,78.7,.921,21.12,5.12,61.7,2
101009,821,1905,0.431,629,1329,0.473,192,576,0.33299999999999996,538,723,0.7440000000000001,422.0,852.0,1274,482,218,158,377.0,536.0,69.8,.647,15.83,8.39,62.3,7
101010,869,1976,0.44,656,1414,0.46399999999999997,213,562,0.379,610,842,0.7240000000000001,426.0,938.0,1364,475,237,175,463.0,639.0,71.1,.750,18.47,12.13,64.8,2
101011,878,2048,0.429,680,1404,0.484,198,644,0.307,529,792,0.6679999999999999,454.0,897.0,1351,419,283,192,408.0,623.0,69.0,.750,18.12,8.98,59.8,4
101012,781,1777,0.44,523,1090,0.48,258,687,0.376,597,790,0.7559999999999999,314.0,909.0,1223,376,169,151,431.0,584.0,69.1,.800,13.32,7.63,63.4,4
101013,1014,2181,0.465,720,1418,0.508,294,763,0.385,451,714,0.632,436.0,1022.0,1458,646,203,176,441.0,738.0,71.1,.692,17.46,10.00,63.6,7
101014,776,1618,0.48,519,973,0.5329999999999999,257,645,0.39799999999999996,472,644,0.733,255.0,816.0,1071,413,207,84,363.0,508.0,65.2,.886,12.54,2.00,54.6,5
101015,885,2035,0.435,649,1347,0.48200000000000004,236,688,0.34299999999999997,495,668,0.741,389.0,943.0,1332,430,237,174,419.0,570.0,71.5,.686,18.65,9.94,62.7,3
101016,992,2143,0.46299999999999997,729,1417,0.514,263,726,0.36200000000000004,466,613,0.76,372.0,926.0,1298,508,207,157,421.0,655.0,75.4,.722,11.43,7.65,70.8,8
101017,800,1916,0.418,611,1325,0.461,189,591,0.32,437,694,0.63,439.0,831.0,1270,377,247,179,410.0,506.0,61.8,.750,11.81,4.24,53.9,8
101018,804,1758,0.457,634,1275,0.49700000000000005,170,483,0.35200000000000004,446,614,0.726,358.0,874.0,1232,430,186,143,316.0,484.0,65.4,.882,21.73,7.81,51.5,2
101019,872,2138,0.408,645,1419,0.455,227,719,0.316,571,863,0.662,575.0,697.0,1272,494,376,96,453.0,821.0,72.6,.714,15.12,9.29,66.8,5
101020,860,1933,0.445,621,1263,0.49200000000000005,239,670,0.35700000000000004,501,715,0.701,415.0,830.0,1245,476,250,134,327.0,587.0,70.3,.857,15.56,3.68,57.4,7
101021,1014,2115,0.479,726,1325,0.5479999999999999,288,790,0.365,584,765,0.763,383.0,955.0,1338,504,174,127,296.0,501.0,72.5,.900,24.61,10.29,58.2,1
101022,756,1748,0.43200000000000005,541,1108,0.488,215,640,0.336,573,829,0.691,345.0,720.0,1065,460,264,92,481.0,758.0,69.7,.576,-1.34,-3.34,67.7,16
101023,976,2090,0.467,676,1327,0.509,300,763,0.39299999999999996,679,886,0.7659999999999999,421.0,928.0,1349,594,257,103,417.0,721.0,83.7,.714,13.53,5.02,73.2,11
101024,831,1823,0.456,534,1065,0.501,297,758,0.392,431,591,0.7290000000000001,298.0,821.0,1119,409,206,79,348.0,582.0,70.3,.735,10.01,1.38,60.1,11
101025,897,1910,0.47,580,1100,0.527,317,810,0.391,540,747,0.723,339.0,880.0,1219,506,214,146,436.0,568.0,75.7,0.657,-0.82,-5.94,68.1,16.0
101026,818,1840,0.445,633,1266,0.5,185,574,0.322,569,861,0.6609999999999999,394.0,799.0,1193,375,214,109,454.0,609.0,68.3,.629,-5.98,-6.09,68.2,15
101027,818,1802,0.45399999999999996,596,1206,0.494,222,596,0.37200000000000005,473,688,0.688,324.0,815.0,1139,461,228,87,379.0,589.0,66.6,.800,2.56,-2.98,59.7,12
101028,796,1837,0.433,584,1211,0.48200000000000004,212,626,0.33899999999999997,486,671,0.7240000000000001,422.0,929.0,1351,442,128,265,435.0,555.0,67.4,.588,16.16,9.07,60.3,11
101029,827,1840,0.449,632,1243,0.508,195,597,0.327,524,767,0.6829999999999999,409.0,840.0,1249,505,185,177,444.0,642.0,69.9,.618,12.93,7.64,64.6,9
101030,977,2045,0.478,633,1185,0.534,344,860,0.4,522,719,0.726,351.0,832.0,1183,454,219,167,376.0,624.0,80.6,.743,0.79,-3.84,73.9,13
101031,813,1874,0.434,577,1248,0.462,236,626,0.377,487,723,0.674,497.0,836.0,1333,497,263,132,434.0,565.0,69.1,.706,17.85,9.33,60.2,3
101032,892,1962,0.455,703,1404,0.501,189,558,0.33899999999999997,450,658,0.684,401.0,893.0,1294,516,240,204,476.0,516.0,73.4,.667,11.39,5.63,67.7,9
101033,671,1548,0.433,525,1136,0.462,146,412,0.354,438,609,0.7190000000000001,316.0,709.0,1025,384,213,135,349.0,472.0,64.2,.733,4.47,-0.25,57.6,13
101034,838,1725,0.486,635,1199,0.53,203,526,0.386,518,713,0.727,297.0,863.0,1160,500,183,129,483.0,496.0,68.5,.657,2.03,-1.34,65.1,14
101035,896,2139,0.419,603,1285,0.469,293,854,0.34299999999999997,524,797,0.657,444.0,833.0,1277,456,342,153,383.0,690.0,72.5,.722,12.79,6.10,65.8,7
101036,940,1973,0.47600000000000003,677,1247,0.5429999999999999,263,726,0.36200000000000004,502,721,0.696,323.0,898.0,1221,546,218,133,375.0,527.0,77.8,.735,17.94,9.15,69.0,3
101037,832,1750,0.475,687,1350,0.509,145,400,0.363,541,770,0.703,388.0,856.0,1244,524,237,146,426.0,551.0,69.1,.794,12.94,3.57,59.8,6
101038,911,1870,0.48700000000000004,649,1178,0.551,262,692,0.379,588,799,0.736,413.0,763.0,1176,596,259,120,476.0,734.0,78.6,.853,8.61,-4.20,64.4,12
101039,872,1799,0.485,611,1159,0.527,261,640,0.408,421,549,0.767,282.0,735.0,1017,514,181,83,366.0,515.0,73.5,.606,-3.37,-3.12,73.0,16
101040,828,1889,0.43799999999999994,657,1343,0.489,171,546,0.313,543,768,0.7070000000000001,411.0,817.0,1228,474,242,155,407.0,628.0,69.7,.647,13.71,9.50,65.5,6
101041,743,1713,0.434,513,1113,0.461,230,600,0.38299999999999995,425,614,0.6920000000000001,274.0,824.0,1098,315,156,123,325.0,504.0,64.9,.697,-1.72,-3.63,62.3,15
101042,898,1924,0.467,555,1047,0.53,343,877,0.391,390,553,0.705,335.0,809.0,1144,547,171,93,303.0,601.0,79.0,.750,11.97,3.19,69.4,10
101043,808,1748,0.462,643,1298,0.495,165,450,0.36700000000000005,535,771,0.6940000000000001,428.0,771.0,1199,406,219,124,470.0,541.0,68.1,.676,3.71,-3.67,59.8,15
101044,854,1851,0.461,637,1293,0.493,217,558,0.389,370,541,0.684,329.0,869.0,1198,480,194,168,396.0,578.0,67.5,.618,3.63,0.45,62.1,13
101045,837,1836,0.456,601,1216,0.494,236,620,0.381,456,676,0.675,397.0,879.0,1276,443,203,157,422.0,563.0,69.6,.824,6.29,-2.00,59.4,13
101046,747,1730,0.43200000000000005,563,1192,0.47200000000000003,184,538,0.342,572,826,0.6920000000000001,360.0,900.0,1260,411,183,151,420.0,608.0,68.2,.636,12.42,8.60,64.4,10
101047,747,1619,0.461,538,977,0.551,209,642,0.326,448,638,0.7020000000000001,216.0,831.0,1047,501,191,102,392.0,481.0,61.5,.714,3.81,-0.04,56.4,12
101048,729,1666,0.43799999999999994,524,1094,0.479,205,572,0.358,493,650,0.758,334.0,777.0,1111,349,187,53,381.0,544.0,65.3,.727,-0.34,-5.18,60.5,14
101049,733,1667,0.44,507,1020,0.49700000000000005,226,647,0.349,468,645,0.726,287.0,752.0,1039,366,253,156,392.0,614.0,67.5,.563,12.95,9.63,62.8,9
101050,835,1890,0.442,637,1321,0.48200000000000004,198,569,0.348,475,687,0.691,336.0,828.0,1164,408,246,210,352.0,587.0,71.0,.636,11.85,9.04,67.9,9
101051,858,1803,0.47600000000000003,529,937,0.565,329,866,0.38,405,585,0.6920000000000001,307.0,786.0,1093,504,209,66,451.0,549.0,74.2,.667,0.35,-2.77,70.6,15
101052,837,1922,0.435,638,1339,0.47600000000000003,199,583,0.341,589,819,0.7190000000000001,420.0,840.0,1260,433,248,132,378.0,613.0,74.6,.697,7.93,1.60,68.3,12
101053,923,1989,0.46399999999999997,604,1203,0.502,319,786,0.406,468,651,0.7190000000000001,407.0,817.0,1224,473,170,108,392.0,606.0,77.4,.588,12.94,7.20,71.7,10
101054,836,1899,0.44,608,1266,0.48,228,633,0.36,538,780,0.69,447.0,891.0,1338,385,240,111,399.0,559.0,71.7,.706,-1.02,-6.18,62.4,16
101055,1008,2106,0.479,822,1579,0.521,186,527,0.353,501,778,0.644,417.0,1005.0,1422,483,230,141,438.0,674.0,77.2,0.6,-0.79,-3.82,70.7,16.0
101056,867,2023,0.429,617,1252,0.493,250,771,0.324,551,768,0.7170000000000001,408.0,897.0,1305,489,255,125,346.0,705.0,72.4,.743,17.39,4.24,59.0,11
101057,775,1879,0.41200000000000003,524,1110,0.47200000000000003,251,769,0.326,466,678,0.687,279.0,773.0,1052,480,219,86,386.0,585.0,64.8,.429,-11.20,-6.11,69.9,16
101058,947,2048,0.462,605,1147,0.527,342,901,0.38,420,569,0.738,290.0,862.0,1152,537,203,81,348.0,558.0,73.8,.639,13.75,7.92,67.4,11
101059,886,1958,0.45299999999999996,620,1265,0.49,266,693,0.384,449,616,0.7290000000000001,324.0,871.0,1195,451,230,106,355.0,640.0,71.1,.857,7.12,-1.76,60.8,12
101060,918,1969,0.466,682,1368,0.499,236,601,0.39299999999999996,566,774,0.731,366.0,822.0,1188,468,227,107,335.0,646.0,79.9,.667,16.46,7.55,71.0,9
101061,944,2078,0.45399999999999996,689,1379,0.5,255,699,0.365,488,615,0.7929999999999999,338.0,962.0,1300,489,210,182,385.0,657.0,73.1,.694,15.89,6.28,63.5,9
101062,983,2136,0.46,655,1285,0.51,328,851,0.385,626,866,0.723,426.0,870.0,1296,478,226,154,354.0,603.0,81.1,.694,19.23,10.59,72.5,4
101063,1011,2081,0.486,730,1343,0.544,281,738,0.381,537,708,0.758,382.0,1044.0,1426,501,184,111,418.0,623.0,78.9,.778,16.92,4.23,65.6,11
101064,1021,2034,0.502,676,1203,0.562,345,831,0.415,504,688,0.733,414.0,874.0,1288,560,239,137,474.0,647.0,82.6,.771,19.59,6.90,69.9,5
101065,1087,2159,0.503,794,1401,0.5670000000000001,293,758,0.387,395,563,0.7020000000000001,304.0,940.0,1244,577,218,142,398.0,542.0,81.8,.657,16.93,10.16,75.0,4
101066,1092,2207,0.495,788,1479,0.5329999999999999,304,728,0.418,601,843,0.713,402.0,1041.0,1443,604,253,158,478.0,719.0,81.3,.868,23.87,11.22,67.6,1
101067,1028,2149,0.478,784,1483,0.529,244,666,0.366,561,813,0.69,462.0,933.0,1395,512,206,207,389.0,735.0,79.5,.750,20.23,8.84,68.1,4
101068,907,1895,0.479,666,1252,0.532,241,643,0.375,578,772,0.7490000000000001,330.0,877.0,1207,438,215,127,383.0,581.0,75.2,.771,18.52,10.69,67.4,3
101069,1235,2560,0.48200000000000004,1011,1875,0.539,224,685,0.327,617,826,0.747,568.0,1056.0,1624,708,269,177,431.0,718.0,82.8,.825,23.44,10.69,70.0,1
101070,881,2093,0.42100000000000004,632,1317,0.48,249,776,0.321,566,781,0.725,402.0,861.0,1263,550,229,123,397.0,591.0,73.6,.686,11.94,8.46,70.1,9
101071,977,2000,0.489,704,1254,0.561,273,746,0.366,551,764,0.721,347.0,988.0,1335,557,199,149,451.0,549.0,77.2,.750,15.50,8.79,69.5,3
101072,964,1964,0.491,740,1407,0.526,224,557,0.402,474,630,0.752,323.0,866.0,1189,551,199,119,345.0,596.0,71.0,.784,22.04,11.12,60.1,1
101073,795,1693,0.47,605,1170,0.517,190,523,0.363,468,699,0.67,407.0,801.0,1208,452,170,137,398.0,530.0,74.9,.767,9.08,-1.03,63.8,12
101074,893,1946,0.45899999999999996,656,1209,0.5429999999999999,237,737,0.322,597,873,0.684,362.0,908.0,1270,525,257,124,443.0,695.0,77.1,.824,9.03,-1.04,66.7,13
101075,906,2027,0.447,637,1308,0.48700000000000004,269,719,0.374,480,669,0.7170000000000001,392.0,865.0,1257,523,223,156,339.0,538.0,77.6,.667,17.01,8.71,69.3,7
101076,943,1941,0.486,676,1202,0.562,267,739,0.361,572,745,0.768,319.0,969.0,1288,488,210,194,458.0,605.0,75.7,.750,16.71,8.31,66.7,5
101077,909,2025,0.449,630,1309,0.48100000000000004,279,716,0.39,442,718,0.616,369.0,914.0,1283,455,215,123,419.0,700.0,72.5,.714,2.66,-0.70,68.9,15
101078,849,1864,0.455,551,1068,0.516,298,796,0.374,479,633,0.757,195.0,896.0,1091,429,204,94,357.0,560.0,68.8,.639,8.78,4.44,64.0,11
101079,972,2042,0.47600000000000003,710,1342,0.529,262,700,0.374,498,671,0.742,381.0,884.0,1265,480,197,143,359.0,544.0,75.1,.667,14.10,9.57,70.6,6
101080,1018,2225,0.45799999999999996,636,1319,0.48200000000000004,382,906,0.42200000000000004,530,734,0.722,407.0,1011.0,1418,537,247,188,484.0,630.0,79.7,.784,19.76,11.14,71.1,2
101081,1041,2230,0.467,781,1472,0.531,260,758,0.34299999999999997,648,906,0.715,442.0,940.0,1382,517,275,221,431.0,675.0,78.7,.816,18.05,8.64,68.8,1
101082,972,2032,0.478,703,1291,0.545,269,741,0.363,515,701,0.735,405.0,783.0,1188,635,310,122,411.0,700.0,80.2,.824,9.23,-5.47,63.3,14
101083,976,2153,0.45299999999999996,725,1386,0.523,251,767,0.327,577,806,0.716,364.0,1014.0,1378,534,184,119,355.0,583.0,77.2,.778,12.10,4.93,70.1,8
101084,884,2080,0.425,569,1204,0.473,315,876,0.36,506,736,0.688,445.0,874.0,1319,493,300,162,440.0,598.0,70.0,.622,14.62,9.75,65.1,10
101085,991,2208,0.449,710,1384,0.513,281,824,0.341,565,841,0.672,477.0,984.0,1461,612,260,133,434.0,668.0,76.4,.757,18.45,8.45,66.4,3
101086,1010,2238,0.451,748,1493,0.501,262,745,0.35200000000000004,499,721,0.6920000000000001,447.0,900.0,1347,515,309,135,405.0,706.0,77.3,.694,13.83,4.35,67.8,10
101087,1086,2247,0.483,739,1288,0.574,347,959,0.36200000000000004,599,766,0.782,351.0,1034.0,1385,637,282,136,440.0,681.0,78.0,.875,24.08,9.71,63.6,2
101088,816,1917,0.426,587,1261,0.466,229,656,0.349,512,728,0.703,398.0,830.0,1228,400,205,114,386.0,588.0,67.8,.629,13.40,9.40,63.8,7
101089,928,2054,0.452,673,1352,0.498,255,702,0.363,626,857,0.73,436.0,951.0,1387,548,246,101,429.0,678.0,80.5,.824,18.58,8.43,70.4,2
101090,929,2029,0.45799999999999996,691,1372,0.504,238,657,0.36200000000000004,462,663,0.6970000000000001,348.0,760.0,1108,472,250,87,423.0,720.0,77.5,.545,-10.90,-8.31,78.8,16
101091,857,1879,0.456,584,1165,0.501,273,714,0.382,519,747,0.695,313.0,960.0,1273,487,139,182,386.0,632.0,75.9,.576,17.20,8.68,67.4,11
101092,909,2046,0.444,698,1436,0.486,211,610,0.34600000000000003,505,754,0.67,365.0,893.0,1258,381,258,123,391.0,680.0,72.4,.629,-7.68,-9.37,68.7,16
101093,821,1849,0.444,602,1178,0.511,219,671,0.326,495,731,0.677,323.0,800.0,1123,435,216,88,346.0,563.0,73.6,.625,9.79,5.76,69.6,11
101094,960,2042,0.47,692,1311,0.528,268,731,0.36700000000000005,538,723,0.7440000000000001,407.0,1036.0,1443,615,147,165,419.0,607.0,77.9,.743,20.17,7.46,65.2,5
101095,785,1754,0.44799999999999995,600,1220,0.49200000000000005,185,534,0.34600000000000003,550,741,0.742,326.0,760.0,1086,418,190,134,385.0,589.0,72.0,.594,12.41,10.25,69.9,8
101096,865,2029,0.426,613,1382,0.444,252,647,0.389,594,808,0.735,446.0,988.0,1434,461,177,167,454.0,638.0,75.8,.647,12.04,7.64,70.8,8
101097,928,2039,0.455,698,1362,0.512,230,677,0.34,534,760,0.703,397.0,840.0,1237,438,246,143,374.0,793.0,79.4,.758,6.25,0.35,72.1,13
101098,892,1999,0.446,686,1405,0.488,206,594,0.34700000000000003,532,808,0.6579999999999999,438.0,917.0,1355,455,251,155,469.0,636.0,74.2,.735,14.66,8.28,67.8,6
101099,897,1963,0.457,635,1234,0.515,262,729,0.359,596,811,0.735,381.0,860.0,1241,504,272,165,437.0,596.0,75.8,.829,3.24,-3.46,67.5,12
101100,919,2011,0.457,592,1127,0.525,327,884,0.37,463,651,0.711,348.0,870.0,1218,551,248,135,422.0,642.0,79.6,.667,3.59,-1.78,74.3,13
101101,945,2049,0.461,722,1404,0.514,223,645,0.34600000000000003,627,936,0.67,422.0,904.0,1326,479,250,101,502.0,633.0,76.1,.500,-6.04,-2.98,76.8,16
101102,933,1992,0.46799999999999997,713,1394,0.511,220,598,0.368,429,637,0.6729999999999999,426.0,886.0,1312,541,204,150,379.0,523.0,76.2,.788,3.75,-5.28,64.1,13
101103,915,2096,0.43700000000000006,652,1320,0.494,263,776,0.33899999999999997,616,867,0.71,425.0,938.0,1363,441,240,124,475.0,748.0,77.4,.571,1.34,0.90,75.3,14
101104,982,2138,0.45899999999999996,716,1450,0.494,266,688,0.387,507,750,0.6759999999999999,401.0,936.0,1337,504,215,181,415.0,590.0,80.5,.618,13.52,7.64,74.6,8
101105,926,2126,0.436,707,1488,0.475,219,638,0.34299999999999997,559,805,0.6940000000000001,409.0,884.0,1293,466,295,138,378.0,764.0,75.1,.714,5.27,2.24,70.7,14
101106,810,1967,0.41200000000000003,604,1289,0.469,206,678,0.304,537,815,0.659,447.0,875.0,1322,381,169,117,440.0,649.0,73.8,.656,-8.74,-8.45,74.1,16
101107,946,1970,0.48,725,1390,0.522,221,580,0.381,622,863,0.721,394.0,974.0,1368,485,164,161,442.0,621.0,80.4,.735,18.79,7.23,68.9,6
101108,933,2003,0.466,723,1431,0.505,210,572,0.36700000000000005,545,752,0.725,467.0,800.0,1267,603,269,135,432.0,660.0,77.1,.647,16.13,9.76,69.6,5
101109,890,1931,0.461,654,1280,0.511,236,651,0.363,529,806,0.6559999999999999,386.0,963.0,1349,430,139,159,419.0,706.0,74.9,.676,15.39,7.87,67.3,4
101110,822,2021,0.40700000000000003,567,1264,0.449,255,757,0.337,368,538,0.684,371.0,854.0,1225,445,173,103,305.0,535.0,68.7,.636,7.69,6.57,67.6,10
101111,877,1950,0.45,622,1235,0.504,255,715,0.35700000000000004,582,783,0.743,381.0,898.0,1279,381,169,84,399.0,670.0,76.2,0.765,5.44,-1.22,68.1,12.0
101112,1009,2078,0.486,688,1339,0.514,321,739,0.434,454,623,0.7290000000000001,427.0,1027.0,1454,719,156,177,406.0,671.0,79.8,.829,22.59,6.94,64.1,2
101113,814,1884,0.43200000000000005,582,1203,0.484,232,681,0.341,495,743,0.6659999999999999,363.0,776.0,1139,377,167,144,341.0,688.0,71.4,.606,14.80,11.71,68.3,6
101114,875,1939,0.451,696,1415,0.49200000000000005,179,524,0.342,476,726,0.6559999999999999,414.0,849.0,1263,516,263,165,405.0,707.0,72.9,0.727,2.58,-5.15,63.8,15.0
101115,943,2102,0.449,734,1459,0.503,209,643,0.325,654,972,0.6729999999999999,558.0,822.0,1380,510,343,93,498.0,819.0,78.5,.743,21.61,9.78,66.7,3
101116,851,1980,0.43,599,1255,0.47700000000000004,252,725,0.348,464,658,0.705,441.0,850.0,1291,508,257,192,363.0,513.0,73.3,.667,15.19,5.25,63.3,9
101117,836,1836,0.455,615,1193,0.516,221,643,0.344,500,749,0.6679999999999999,327.0,938.0,1265,480,196,145,427.0,626.0,72.5,.758,11.34,4.76,65.9,7
101118,1048,2350,0.446,793,1620,0.49,255,730,0.349,662,1007,0.657,458.0,927.0,1385,501,358,166,441.0,724.0,83.7,.639,1.16,-0.67,80.0,14
101119,811,1843,0.44,593,1256,0.47200000000000003,218,587,0.371,461,687,0.6709999999999999,337.0,765.0,1102,432,236,106,361.0,642.0,71.9,.594,10.39,9.26,70.1,7
101120,898,1973,0.455,703,1370,0.513,195,603,0.32299999999999995,561,808,0.6940000000000001,396.0,882.0,1278,422,312,112,444.0,587.0,75.1,.647,1.10,-3.25,68.0,15
101121,878,1919,0.45799999999999996,674,1330,0.507,204,589,0.34600000000000003,516,686,0.752,417.0,840.0,1257,547,162,121,384.0,581.0,75.0,.636,15.47,8.75,67.3,10
101122,908,1885,0.48200000000000004,617,1100,0.561,291,785,0.371,555,821,0.6759999999999999,300.0,996.0,1296,477,175,119,462.0,611.0,76.1,.743,0.18,-5.13,67.0,15
101123,869,1883,0.461,622,1200,0.518,247,683,0.36200000000000004,538,775,0.6940000000000001,330.0,802.0,1132,521,271,130,453.0,630.0,72.1,.600,14.80,10.48,67.8,11
101124,877,1977,0.444,616,1247,0.494,261,730,0.358,431,640,0.6729999999999999,276.0,806.0,1082,403,222,142,472.0,640.0,67.9,.556,-4.29,-3.51,68.7,16
101125,873,2008,0.435,652,1373,0.475,221,635,0.348,558,828,0.674,364.0,916.0,1280,461,202,118,513.0,688.0,70.1,0.639,-5.21,-4.68,69.6,16.0
101126,975,2139,0.456,692,1357,0.51,283,782,0.36200000000000004,583,787,0.741,387.0,899.0,1286,550,252,190,398.0,571.0,78.2,.722,11.48,6.40,73.1,11
101127,977,2048,0.47700000000000004,733,1423,0.515,244,625,0.39,635,830,0.765,380.0,978.0,1358,501,201,119,413.0,625.0,76.6,.865,18.25,7.63,65.9,2
101128,906,1898,0.47700000000000004,645,1184,0.545,261,714,0.366,522,704,0.741,287.0,804.0,1091,453,206,96,346.0,640.0,76.3,.735,17.70,10.23,68.9,4
101129,953,2118,0.45,675,1342,0.503,278,776,0.358,620,851,0.7290000000000001,416.0,915.0,1331,450,272,167,431.0,661.0,77.9,.750,22.40,11.01,66.5,4
101130,1036,2146,0.483,803,1475,0.544,233,671,0.34700000000000003,568,824,0.6890000000000001,409.0,915.0,1324,511,259,180,415.0,684.0,82.1,.743,18.87,8.87,72.1,3
101131,1149,2280,0.504,863,1531,0.564,286,749,0.382,638,890,0.7170000000000001,378.0,1209.0,1587,595,265,183,448.0,660.0,82.6,.949,25.26,4.13,61.5,1
101132,1031,2186,0.47200000000000003,687,1326,0.518,344,860,0.4,423,604,0.7,318.0,901.0,1219,553,272,124,355.0,557.0,80.8,.686,20.51,11.94,72.3,5
101133,1014,2077,0.488,786,1455,0.54,228,622,0.36700000000000005,441,631,0.6990000000000001,355.0,918.0,1273,552,242,100,374.0,655.0,74.9,.861,9.80,-0.48,63.9,12
101134,913,2094,0.436,657,1347,0.488,256,747,0.34299999999999997,476,637,0.747,386.0,918.0,1304,540,190,175,383.0,691.0,71.1,.667,14.02,8.43,65.5,8
101135,980,2139,0.45799999999999996,646,1270,0.509,334,869,0.384,489,611,0.8,334.0,878.0,1212,566,255,134,341.0,533.0,77.3,.722,17.81,9.78,69.3,5
101136,980,2044,0.479,665,1262,0.527,315,782,0.40299999999999997,515,680,0.757,344.0,978.0,1322,640,181,87,455.0,552.0,79.7,.771,20.13,8.79,68.4,4
101137,892,1797,0.496,599,1053,0.569,293,744,0.39399999999999996,372,499,0.745,324.0,881.0,1205,563,143,110,365.0,512.0,72.0,.853,16.75,2.19,57.5,7
101138,965,1948,0.495,654,1105,0.5920000000000001,311,843,0.369,538,681,0.79,316.0,892.0,1208,505,259,109,402.0,515.0,77.2,.889,23.80,9.28,62.7,1
101139,839,1823,0.46,607,1221,0.49700000000000005,232,602,0.385,336,474,0.7090000000000001,297.0,822.0,1119,473,190,138,324.0,556.0,66.1,.676,20.63,10.93,56.4,5
101140,1059,2333,0.45399999999999996,784,1574,0.498,275,759,0.36200000000000004,621,907,0.685,534.0,853.0,1387,607,371,176,455.0,756.0,81.5,.757,24.45,9.67,66.7,4
101141,971,2135,0.455,688,1347,0.511,283,788,0.359,453,703,0.644,460.0,917.0,1377,504,250,130,411.0,602.0,72.4,.730,19.40,9.40,62.4,8
101142,981,2148,0.457,714,1373,0.52,267,775,0.345,607,882,0.688,451.0,965.0,1416,560,228,100,478.0,711.0,74.6,.632,14.80,11.51,71.3,11
101143,997,2165,0.461,764,1527,0.5,233,638,0.365,628,825,0.7609999999999999,401.0,897.0,1298,497,278,170,428.0,739.0,79.3,.722,14.04,8.60,73.9,8
101144,921,1956,0.47100000000000003,691,1315,0.525,230,641,0.359,478,661,0.723,451.0,878.0,1329,544,180,166,469.0,617.0,72.9,.771,19.75,11.87,63.7,3
101145,969,2116,0.45799999999999996,705,1352,0.521,264,764,0.34600000000000003,472,688,0.6859999999999999,437.0,891.0,1328,557,261,173,361.0,566.0,74.3,.833,18.43,5.49,61.3,6
101146,1019,2144,0.475,708,1322,0.536,311,822,0.37799999999999995,642,842,0.762,390.0,951.0,1341,484,226,172,421.0,675.0,80.8,.757,21.56,10.91,70.2,2
101147,1071,2193,0.488,753,1406,0.536,318,787,0.40399999999999997,535,789,0.6779999999999999,428.0,965.0,1393,584,250,162,456.0,639.0,83.2,.861,23.53,12.23,71.9,1
101148,1134,2396,0.473,867,1639,0.529,267,757,0.353,690,980,0.7040000000000001,470.0,1042.0,1512,585,229,200,443.0,716.0,84.9,.842,23.88,10.49,71.5,2
101149,952,2085,0.457,714,1415,0.505,238,670,0.355,486,708,0.6859999999999999,457.0,886.0,1343,461,227,186,374.0,652.0,77.3,.735,22.47,11.15,66.0,2
101150,1002,2076,0.483,641,1139,0.563,361,937,0.385,486,624,0.779,280.0,831.0,1111,527,220,108,348.0,571.0,75.0,.684,18.80,10.17,66.4,7
101151,905,1927,0.47,632,1195,0.529,273,732,0.373,432,646,0.669,328.0,947.0,1275,591,151,162,490.0,699.0,71.9,.571,13.67,10.50,68.7,9
101152,1226,2633,0.466,943,1835,0.514,283,798,0.355,642,916,0.701,630.0,1118.0,1748,722,283,139,473.0,711.0,84.4,.825,24.84,11.76,70.6,1
101153,1091,2270,0.48100000000000004,757,1390,0.545,334,880,0.38,560,787,0.7120000000000001,412.0,1019.0,1431,614,253,248,454.0,614.0,78.9,.846,20.80,8.38,65.8,3
101154,916,2019,0.45399999999999996,699,1366,0.512,217,653,0.332,528,791,0.6679999999999999,409.0,892.0,1301,467,227,206,389.0,725.0,73.6,.714,12.88,4.62,65.4,11
101155,924,2197,0.42100000000000004,676,1464,0.462,248,733,0.33799999999999997,611,874,0.6990000000000001,464.0,882.0,1346,468,288,142,480.0,751.0,73.2,.703,17.52,10.16,65.2,7
101156,1210,2320,0.522,856,1448,0.591,354,872,0.406,459,622,0.738,343.0,1043.0,1386,771,212,191,404.0,583.0,89.8,.861,20.67,6.39,75.5,3
101157,992,2114,0.469,682,1345,0.507,310,769,0.40299999999999997,622,848,0.733,434.0,1038.0,1472,586,235,140,406.0,676.0,81.0,.861,21.24,2.96,62.4,10
101158,923,1955,0.47200000000000003,655,1258,0.521,268,697,0.385,619,795,0.779,349.0,850.0,1199,512,183,121,389.0,668.0,82.8,.576,14.19,9.80,78.4,11
